ori_id,name,descriptions,aliases,name_zh,descriptions_zh,aliases_zh,:LABEL
Q8351632,蘇盈貴,None,None,蘇盈貴,None,None,Democratic_Progressive_Party
Q8351676,楊祖珺,None,None,楊祖珺,None,None,Democratic_Progressive_Party
Q7252533,史哲,politician,None,史哲,None,None,Democratic_Progressive_Party
Q6515593,Lee Ying-yuan,Taiwanese politician,Li Yingyuan,李應元,台湾政治人物,李应元,Democratic_Progressive_Party
Q3847080,William Lai,Taiwanese politician,Lai Ching‑te,賴清德,台湾政治人物,赖清德,Democratic_Progressive_Party
Q2667335,Chang Chun-hung,Taiwanese politician,Zhang Junhong,張俊宏,台湾政治人物,张俊宏,Democratic_Progressive_Party
Q8347997,Chen Ou-po,Taiwanese politician,None,陳歐珀,None,None,Democratic_Progressive_Party
Q8348742,Huang Sue-ying,politician,None,黃淑英,None,None,Democratic_Progressive_Party
Q8349100,許淑華,politician,None,許淑華,None,None,Democratic_Progressive_Party
Q8349744,Lee Chen-nan,None,None,李鎮楠,None,None,Democratic_Progressive_Party
Q8350236,Hsieh Ming-yuan,politician,None,謝明源,None,None,Democratic_Progressive_Party
Q8350366,湯金全,None,None,湯金全,None,None,Democratic_Progressive_Party
Q8350388,Tsai Yi-yu,Taiwanese politician,Cai Yiyu,蔡易餘,台湾政治人物,蔡易余,Democratic_Progressive_Party
Q8350640,余政道,politician,None,余政道,None,None,Democratic_Progressive_Party
Q8351463,Hsu Jung-shu,politician,None,許榮淑,None,None,Democratic_Progressive_Party
Q8351543,Liu Yi-te,None,None,劉一德,None,None,Democratic_Progressive_Party
Q26345013,DPP presidential ticket for the 2012 Republic of China presidential election,presidential ticket in the 2012 Republic of China presidential election,None,蔡英文、蘇嘉全候選名單,2012年中華民國總統選舉的候選名單,None,Democratic_Progressive_Party
Q8350478,Wu Ping-jui,Taiwanese politician,Wu Bingrui,吳秉叡,台湾政治人物,吴秉叡,Democratic_Progressive_Party
Q8357095,Hsu Te-hsiang,None,None,許德祥,None,None,Democratic_Progressive_Party
Q8357171,包淳亮,None,None,包淳亮,None,None,Democratic_Progressive_Party
Q8347880,陳啟昱,None,None,陳啟昱,None,None,Democratic_Progressive_Party
Q8349760,林哲夫,None,None,林哲夫,None,None,Democratic_Progressive_Party
Q8350156,Su Dongqi,Taiwanese politician,None,蘇東啟,台湾政治人物,苏东启,Democratic_Progressive_Party
Q6550004,Lin Chia-lung,Taiwanese politician,Lin Jialong,林佳龍,台湾政治人物,林佳龙,Democratic_Progressive_Party
Q5091239,Cheng Li-wen,Taiwanese politician,None,鄭麗文,None,None,Democratic_Progressive_Party
Q708403,Huang Hsin-chieh,Taiwanese politician,Huang Xinjie,黃信介,台湾政治人物,黄信介,Democratic_Progressive_Party
Q6288088,Joseph Wu,Taiwanese politician,Wu Jau-shieh,吳釗燮,台湾政治人物,吴钊燮,Democratic_Progressive_Party
Q8348463,Gao Jyh-peng,politician,None,高志鵬,None,None,Democratic_Progressive_Party
Q8348569,謝志忠,politician,None,謝志忠,None,None,Democratic_Progressive_Party
Q8350592,Wei Ming-ku,Taiwan politician,Wei Minggu,魏明谷,台湾政治人物,None,Democratic_Progressive_Party
Q8350643,Yu Lin-ya,politician,None,余玲雅,None,None,Democratic_Progressive_Party
Q8357048,Chang Ching-fang,None,None,張清芳 (政治人物),None,None,Democratic_Progressive_Party
Q8272785,蕭隆澤,None,None,蕭隆澤,None,None,Democratic_Progressive_Party
Q8274316,李永萍,None,None,李永萍,None,None,Democratic_Progressive_Party
Q6148708,Yeh Chu-lan,Taiwanese politician,Ye Julan,葉菊蘭,台湾政治人物,叶菊兰,Democratic_Progressive_Party
Q8347281,Chen Chieh-ju,Taiwanese politician; member of the Democratic Progressive Party,None,陳節如,None,None,Democratic_Progressive_Party
Q8347303,張漢東,None,None,張漢東,None,None,Democratic_Progressive_Party
Q8347417,Chang Kow-lung,None,None,張國龍,None,None,Democratic_Progressive_Party
Q8347433,張旭成,None,None,張旭成,None,None,Democratic_Progressive_Party
Q8347690,邱垂貞,None,None,邱垂貞,None,None,Democratic_Progressive_Party
Q8348071,陳碧峰,None,None,陳碧峰,None,None,Democratic_Progressive_Party
Q8349444,鄭國忠,None,None,鄭國忠,None,None,Democratic_Progressive_Party
Q8349599,林育生,None,None,林育生,None,None,Democratic_Progressive_Party
Q8349702,Lee Chun-yee,Taiwanese politician,李俊毅,李俊毅,None,None,Democratic_Progressive_Party
Q8350409,翁美春,politician,None,翁美春,None,None,Democratic_Progressive_Party
Q8351511,Cheng Yu-cheng,None,None,鄭余鎮,None,None,Democratic_Progressive_Party
Q8351554,李慶雄,politician,None,李慶雄,None,None,Democratic_Progressive_Party
Q8351707,Chu Hsing-yu,politician,None,朱星羽,None,None,Democratic_Progressive_Party
Q9206928,Lee Yung-te,None,None,李永得,None,None,Democratic_Progressive_Party
Q7967650,Wang Tuoh,"Taiwanese writer, literary critic and politician",Wang Tuo,王拓,台湾作家、政治人物,None,Democratic_Progressive_Party
Q3846869,Yang Chiu-hsing,Taiwanese politician,None,楊秋興,None,None,Democratic_Progressive_Party
Q3847407,Birei Kin,Taiwan-born Japanese critic and political activist,Jin Meiling,金美齡,日籍台湾裔政治评论家,金美龄,Democratic_Progressive_Party
Q48928203,Weng Chang-liang,politician,None,翁章梁,None,None,Democratic_Progressive_Party
Q5101463,Chiou I-jen,Taiwanese politician,Qiu Yiren,邱义仁,台湾政治人物,None,Democratic_Progressive_Party
Q716710,Chang Chun-hsiung,Taiwanese politician,Zhang Junxiong,張俊雄,台湾政治人物,张俊雄,Democratic_Progressive_Party
Q465284,Annette Lu,Taiwanese politician,Lü Xiulian,呂秀蓮,台湾政治人物,吕秀莲,Democratic_Progressive_Party
Q8272458,Huang Erh-hsuan,Taiwanese politician,Huang Erxuan,黃爾璇,台湾政治人物,黄尔璇,Democratic_Progressive_Party
Q8347192,Chen Kuang-fu,Taiwan politician,None,陳光復,None,None,Democratic_Progressive_Party
Q8347204,陳勝宏,None,None,陳勝宏,None,None,Democratic_Progressive_Party
Q8348232,Tai Chen-yao,Taiwanese politician,None,戴振耀,None,None,Democratic_Progressive_Party
Q8348911,Hung Chi-chang,Taiwanese politician,None,洪奇昌,None,None,Democratic_Progressive_Party
Q8349144,謝三升,None,None,謝三升,None,None,Democratic_Progressive_Party
Q8349380,Tony Jian,None,None,簡肇棟,None,None,Democratic_Progressive_Party
Q8349646,Liu Chien-kuo,politician,None,劉建國,None,None,Democratic_Progressive_Party
Q8350160,Su Chih-fen,Taiwanese politician,Su Zhifen,蘇治芬,台湾政治人物,苏治芬,Democratic_Progressive_Party
Q8350197,Su Hong Yuejiao,Taiwanese politician,None,蘇洪月嬌,台湾政治人物,苏洪月娇,Democratic_Progressive_Party
Q8350655,Yu Chen Yueh-ying,Taiwanese politician,None,余陳月瑛,None,None,Democratic_Progressive_Party
Q8350882,廖大林,None,None,廖大林,None,None,Democratic_Progressive_Party
Q8357065,Fan Sun-lu,Taiwanese politician,None,范巽綠,None,None,Democratic_Progressive_Party
Q26465348,Liu Chien-sin,politician,None,劉建忻,None,None,Democratic_Progressive_Party
Q8349282,Huang Hsiu-fang,politician,None,黃秀芳,None,黄秀芳,Democratic_Progressive_Party
Q8349582,廖述鎮,None,None,廖述鎮,None,None,Democratic_Progressive_Party
Q8349592,林瑞卿,None,None,林瑞卿,None,None,Democratic_Progressive_Party
Q8349616,賴佳微,politician,None,賴佳微,None,頼佳微,Democratic_Progressive_Party
Q8349784,林德福 (體委會主委),None,None,林德福 (體委會主委),None,None,Democratic_Progressive_Party
Q8349861,林玉体,None,None,林玉体,None,None,Democratic_Progressive_Party
Q8349914,Lin Yu-chang,politician,None,林右昌,None,None,Democratic_Progressive_Party
Q8350016,賴美惠,politician,None,賴美惠,None,頼美惠,Democratic_Progressive_Party
Q8350423,Wang Shijian,Taiwanese politician,None,王世堅,台湾政治人物,王世坚,Democratic_Progressive_Party
Q8351599,林進興,None,None,林進興,None,None,Democratic_Progressive_Party
Q8347399,張國鑫,None,None,張國鑫,None,None,Democratic_Progressive_Party
Q8350556,王聰松,None,None,王聰松,None,None,Democratic_Progressive_Party
Q8351145,陳明澤,politician,None,陳明澤,None,None,Democratic_Progressive_Party
Q8351449,Huang Hua,Taiwanese activist,Huang Ming-tsung,黃明宗,None,None,Democratic_Progressive_Party
Q8357162,Lin Shu-fen,Taiwanese politician,None,林淑芬,None,None,Democratic_Progressive_Party
Q8272096,Stella Chen,None,None,陳婉真,None,None,Democratic_Progressive_Party
Q8347176,邱建富,None,None,邱建富,None,None,Democratic_Progressive_Party
Q8347820,Chen Ting-fei,Taiwanese politician,None,陳亭妃,None,None,Democratic_Progressive_Party
Q8348614,Huang Chao-hui,None,None,黃昭輝,None,None,Democratic_Progressive_Party
Q8349501,鄭貴元,politician,None,鄭貴元,None,None,Democratic_Progressive_Party
Q903822,Democratic Progressive Party,political party in Taiwan,DPP,民主進步黨,台灣政黨,台湾民进党,Democratic_Progressive_Party
